studentID,school,gradelevel,gender,covidpos,householdincome,freelunch,numcomputers,familysize,fathereduc,mothereduc,readingscore,writingscore,mathscore,readingscoreSL,writingscoreSL,mathscoreSL,timeperiod
722,1,6,0,0,74021,1,1,1,1,0,77,93,82,70,86,75,1
722,1,6,0,0,74021,1,1,1,1,0,53,69,87,46,62,80,5
723,1,6,1,1,61853,1,3,2,1,1,76,67,64,73,64,61,1
723,1,6,1,1,61853,1,3,2,1,1,64,79,56,61,76,53,4
723,1,6,1,1,61853,1,3,2,1,1,63,86,87,60,83,84,2
723,1,6,1,1,61853,1,3,2,1,1,77,61,60,74,58,57,0
723,1,6,1,1,61853,1,3,2,1,1,43,73,66,40,70,63,5
723,1,6,1,1,61853,1,3,2,1,1,72,43,62,69,40,59,3
724,1,6,0,1,79763,1,2,1,2,1,62,69,63,54,61,55,0
724,1,6,0,1,79763,1,2,1,2,1,74,65,63,66,57,55,4
724,1,6,0,1,79763,1,2,1,2,1,85,80,83,77,72,75,2
724,1,6,0,1,79763,1,2,1,2,1,57,50,57,49,42,49,5
724,1,6,0,1,79763,1,2,1,2,1,68,63,79,60,55,71,1
724,1,6,0,1,79763,1,2,1,2,1,68,55,60,60,47,52,3
725,1,6,1,1,69441,1,2,2,1,2,46,72,86,45,71,85,4
725,1,6,1,1,69441,1,2,2,1,2,83,79,72,82,78,71,1
725,1,6,1,1,69441,1,2,2,1,2,68,56,76,67,55,75,0
725,1,6,1,1,69441,1,2,2,1,2,49,74,81,48,73,80,3
725,1,6,1,1,69441,1,2,2,1,2,75,56,69,74,55,68,5
725,1,6,1,1,69441,1,2,2,1,2,80,67,70,79,66,69,2
726,1,6,1,1,74322,1,2,1,1,2,69,43,57,68,42,56,5
726,1,6,1,1,74322,1,2,1,1,2,79,56,74,78,55,73,0
726,1,6,1,1,74322,1,2,1,1,2,74,49,82,73,48,81,1
726,1,6,1,1,74322,1,2,1,1,2,74,64,88,73,63,87,2
726,1,6,1,1,74322,1,2,1,1,2,75,73,53,74,72,52,4
726,1,6,1,1,74322,1,2,1,1,2,76,77,66,75,76,65,3
727,1,6,1,1,31771,1,1,4,1,2,73,63,84,73,63,84,2
727,1,6,1,1,31771,1,1,4,1,2,67,73,50,67,73,50,3
727,1,6,1,1,31771,1,1,4,1,2,35,40,69,35,40,68,4
727,1,6,1,1,31771,1,1,4,1,2,72,76,63,71,76,63,5
727,1,6,1,1,31771,1,1,4,1,2,36,86,81,35,86,81,1
727,1,6,1,1,31771,1,1,4,1,2,70,63,63,70,63,63,0
728,1,6,1,1,105781,1,1,1,1,1,82,40,91,79,37,88,1
728,1,6,1,1,105781,1,1,1,1,1,69,77,61,66,74,58,5
728,1,6,1,1,105781,1,1,1,1,1,76,52,56,73,49,53,2
728,1,6,1,1,105781,1,1,1,1,1,57,73,43,54,70,40,3
728,1,6,1,1,105781,1,1,1,1,1,67,76,90,64,73,87,0
728,1,6,1,1,105781,1,1,1,1,1,46,68,63,43,65,60,4
729,1,6,1,1,28208,0,2,2,0,1,59,44,73,63,48,77,3
729,1,6,1,1,28208,0,2,2,0,1,73,65,62,77,69,66,0
729,1,6,1,1,28208,0,2,2,0,1,22,60,46,26,64,50,5
729,1,6,1,1,28208,0,2,2,0,1,73,75,47,77,79,51,2
729,1,6,1,1,28208,0,2,2,0,1,71,54,57,75,58,61,1
729,1,6,1,1,28208,0,2,2,0,1,78,67,57,82,71,61,4
730,1,6,1,1,58915,1,2,2,1,1,48,59,80,45,56,77,4
730,1,6,1,1,58915,1,2,2,1,1,70,72,80,67,69,77,3
730,1,6,1,1,58915,1,2,2,1,1,50,84,60,47,81,57,1
730,1,6,1,1,58915,1,2,2,1,1,76,53,52,73,50,49,2
730,1,6,1,1,58915,1,2,2,1,1,47,48,69,44,45,66,0
730,1,6,1,1,58915,1,2,2,1,1,68,46,85,65,43,82,5
731,1,6,1,0,88168,1,2,3,2,1,56,55,66,54,54,65,4
731,1,6,1,0,88168,1,2,3,2,1,77,83,78,76,81,76,3
731,1,6,1,0,88168,1,2,3,2,1,70,93,99,69,92,97,2
731,1,6,1,0,88168,1,2,3,2,1,85,97,67,84,96,65,1
731,1,6,1,0,88168,1,2,3,2,1,58,89,74,56,87,73,0
731,1,6,1,0,88168,1,2,3,2,1,48,57,83,47,56,81,5
732,1,6,0,0,44407,1,1,4,1,2,79,79,74,74,74,69,1
732,1,6,0,0,44407,1,1,4,1,2,85,63,63,81,58,58,2
732,1,6,0,0,44407,1,1,4,1,2,73,80,70,68,76,65,3
732,1,6,0,0,44407,1,1,4,1,2,42,40,62,38,35,58,4
732,1,6,0,0,44407,1,1,4,1,2,67,61,74,63,56,69,0
732,1,6,0,0,44407,1,1,4,1,2,67,79,83,63,74,79,5
733,1,6,0,0,46376,0,1,2,0,0,75,40,70,75,40,70,4
733,1,6,0,0,46376,0,1,2,0,0,73,82,89,73,82,89,1
733,1,6,0,0,46376,0,1,2,0,0,77,64,70,77,64,70,0
733,1,6,0,0,46376,0,1,2,0,0,47,68,46,47,68,46,5
733,1,6,0,0,46376,0,1,2,0,0,79,82,79,79,82,79,2
733,1,6,0,0,46376,0,1,2,0,0,66,63,56,66,63,56,3
734,1,6,0,1,57881,1,0,3,2,0,69,86,62,62,79,54,2
734,1,6,0,1,57881,1,0,3,2,0,74,74,64,67,67,57,1
734,1,6,0,1,57881,1,0,3,2,0,57,82,70,50,74,62,0
734,1,6,0,1,57881,1,0,3,2,0,74,52,73,66,45,65,5
734,1,6,0,1,57881,1,0,3,2,0,79,68,74,72,61,66,3
734,1,6,0,1,57881,1,0,3,2,0,71,79,67,63,71,59,4
735,1,6,0,1,47675,0,1,3,0,2,54,55,56,56,57,57,5
735,1,6,0,1,47675,0,1,3,0,2,81,50,69,83,51,71,2
735,1,6,0,1,47675,0,1,3,0,2,72,76,92,74,77,93,0
735,1,6,0,1,47675,0,1,3,0,2,54,73,79,55,75,81,1
735,1,6,0,1,47675,0,1,3,0,2,44,56,80,45,58,82,3
735,1,6,0,1,47675,0,1,3,0,2,68,37,76,70,39,77,4
736,1,6,1,0,78233,1,1,1,0,1,62,63,81,60,61,79,2
736,1,6,1,0,78233,1,1,1,0,1,69,82,72,67,80,70,5
736,1,6,1,0,78233,1,1,1,0,1,67,45,65,65,43,63,4
736,1,6,1,0,78233,1,1,1,0,1,77,74,85,75,72,83,0
736,1,6,1,0,78233,1,1,1,0,1,90,85,93,88,83,91,1
736,1,6,1,0,78233,1,1,1,0,1,59,44,69,57,42,67,3
737,1,6,1,0,59903,0,2,2,3,0,65,70,80,70,75,85,0
737,1,6,1,0,59903,0,2,2,2,3,67,43,76,72,48,81,3
737,1,6,1,0,59903,0,2,2,2,3,66,64,63,71,69,68,5
737,1,6,1,0,59903,0,2,2,2,3,61,69,85,66,74,90,4
737,1,6,1,0,59903,0,2,2,2,3,79,69,75,84,74,80,2
737,1,6,1,0,59903,0,2,2,2,3,62,74,74,67,79,79,1
738,1,6,0,1,0,0,0,2,1,1,44,83,76,43,82,75,0
738,1,6,0,1,0,0,0,2,1,1,63,72,50,62,71,49,5
738,1,6,0,1,0,0,0,2,1,1,51,74,62,50,73,61,4
738,1,6,0,1,0,0,0,2,1,1,52,85,89,51,84,88,1
738,1,6,0,1,0,0,0,2,1,1,72,75,51,71,74,50,3
738,1,6,0,1,0,0,0,2,1,1,54,52,76,53,51,75,2
739,1,6,0,1,56095,1,2,5,1,2,56,47,79,51,42,73,5
739,1,6,0,1,56095,1,2,5,1,2,68,76,68,62,70,63,3
739,1,6,0,1,56095,1,2,5,1,2,39,77,85,34,71,80,4
739,1,6,0,1,56095,1,2,5,1,2,83,74,54,78,68,49,0
739,1,6,0,1,56095,1,2,5,1,2,75,65,89,69,59,83,1
739,1,6,0,1,56095,1,2,5,1,2,63,89,60,58,84,55,2
740,1,6,0,1,44520,0,0,3,1,1,56,73,54,56,73,54,1
740,1,6,0,1,44520,0,0,3,1,1,57,68,60,57,68,60,5
740,1,6,0,1,44520,0,0,3,1,1,62,66,50,62,66,50,4
740,1,6,0,1,44520,0,0,3,1,1,63,38,63,63,37,62,3
740,1,6,0,1,44520,0,0,3,1,1,73,54,64,72,54,63,2
740,1,6,0,1,44520,0,0,3,1,1,70,74,56,69,73,56,0
741,1,6,0,0,64968,1,1,3,1,1,73,81,81,67,75,74,5
741,1,6,0,0,64968,1,1,3,1,1,80,73,69,74,66,62,2
741,1,6,0,0,64968,1,1,3,1,1,81,75,86,75,68,79,0
741,1,6,0,0,64968,1,1,3,1,1,62,79,69,55,73,62,4
741,1,6,0,0,64968,1,1,3,1,1,45,58,67,38,51,60,3
741,1,6,0,0,64968,1,1,3,1,1,76,67,81,69,61,75,1
742,1,6,0,0,20995,1,1,3,1,3,70,81,81,64,74,74,1
742,1,6,0,0,20995,1,1,3,1,3,70,58,92,63,52,86,2
742,1,6,0,0,20995,1,1,3,3,0,83,77,81,77,70,75,0
742,1,6,0,0,20995,1,1,3,1,3,75,47,66,69,40,60,3
742,1,6,0,0,20995,1,1,3,1,3,54,71,78,48,64,71,5
742,1,6,0,0,20995,1,1,3,1,3,74,50,79,68,43,72,4
743,1,6,1,1,54626,0,3,4,1,1,42,49,73,47,53,77,5
743,1,6,1,1,54626,0,3,4,1,1,49,61,49,53,65,53,3
743,1,6,1,1,54626,0,3,4,1,1,48,64,80,53,69,84,0
743,1,6,1,1,54626,0,3,4,1,1,52,55,47,56,60,52,1
743,1,6,1,1,54626,0,3,4,1,1,73,54,51,78,58,55,2
743,1,6,1,1,54626,0,3,4,1,1,68,70,71,72,75,76,4
744,1,6,1,1,32743,1,1,1,2,1,80,80,57,77,77,54,1
744,1,6,1,1,32743,1,1,1,2,1,75,75,62,72,72,59,4
744,1,6,1,1,32743,1,1,1,2,1,71,76,63,68,73,60,0
744,1,6,1,1,32743,1,1,1,2,1,71,61,82,68,58,79,3
744,1,6,1,1,32743,1,1,1,2,1,51,86,61,48,83,58,2
744,1,6,1,1,32743,1,1,1,2,1,70,73,48,67,70,45,5
745,1,6,0,1,76780,1,2,2,2,1,70,86,72,62,78,64,0
745,1,6,0,1,76780,1,2,2,2,1,50,94,73,42,86,65,2
745,1,6,0,1,76780,1,2,2,2,1,58,57,63,50,49,55,4
745,1,6,0,1,76780,1,2,2,2,1,68,87,68,60,79,60,3
745,1,6,0,1,76780,1,2,2,2,1,45,77,67,37,69,59,5
745,1,6,0,1,76780,1,2,2,2,1,76,63,62,68,55,54,1
746,1,6,0,0,67012,1,2,2,1,2,74,48,86,69,43,81,3
746,1,6,0,0,67012,1,2,2,1,2,77,87,77,72,82,72,2
746,1,6,0,0,67012,1,2,2,1,2,72,82,85,67,77,80,5
746,1,6,0,0,67012,1,2,2,1,2,90,90,77,85,85,72,1
746,1,6,0,0,67012,1,2,2,1,2,85,71,74,80,66,69,0
746,1,6,0,0,67012,1,2,2,1,2,76,81,68,71,76,63,4
747,1,6,1,0,26691,0,3,2,1,1,72,54,66,77,59,71,1
747,1,6,1,0,26691,0,3,2,1,1,56,70,43,61,75,48,4
747,1,6,1,0,26691,0,3,2,1,1,41,53,54,46,58,59,5
747,1,6,1,0,26691,0,3,2,1,1,64,37,73,69,42,78,3
747,1,6,1,0,26691,0,3,2,1,1,75,73,57,80,78,62,0
747,1,6,1,0,26691,0,3,2,1,1,71,81,69,76,86,74,2
748,1,6,0,1,45582,1,1,3,1,2,80,69,80,74,63,74,2
748,1,6,0,1,45582,1,1,3,1,2,68,60,94,62,55,89,1
748,1,6,0,1,45582,1,1,3,1,2,65,61,74,60,55,68,0
748,1,6,0,1,45582,1,1,3,1,2,76,53,85,70,48,80,4
748,1,6,0,1,45582,1,1,3,1,2,67,84,77,61,79,71,3
748,1,6,0,1,45582,1,1,3,1,2,71,58,68,66,52,63,5
749,1,6,0,1,48482,1,0,2,1,1,64,78,73,56,70,65,3
749,1,6,0,1,48482,1,0,2,1,1,76,77,84,68,69,76,4
749,1,6,0,1,48482,1,0,2,1,1,72,70,54,64,62,46,5
749,1,6,0,1,48482,1,0,2,1,1,55,76,56,47,68,48,0
749,1,6,0,1,48482,1,0,2,1,1,64,83,65,56,75,57,2
749,1,6,0,1,48482,1,0,2,1,1,67,87,55,59,79,47,1
750,1,6,1,1,82339,1,1,2,1,1,49,61,72,46,58,69,0
750,1,6,1,1,82339,1,1,2,1,1,77,68,65,74,65,62,1
750,1,6,1,1,82339,1,1,2,1,1,56,72,81,53,69,78,3
750,1,6,1,1,82339,1,1,2,1,1,69,63,78,66,60,75,5
750,1,6,1,1,82339,1,1,2,1,1,38,36,73,35,33,70,4
750,1,6,1,1,82339,1,1,2,1,1,74,88,64,71,85,61,2
751,1,6,1,0,31992,0,2,3,0,0,73,46,69,78,52,75,2
751,1,6,1,0,31992,0,2,3,0,0,45,73,40,50,79,45,4
751,1,6,1,0,31992,0,2,3,0,0,60,66,62,65,71,68,5
751,1,6,1,0,31992,0,2,3,0,0,57,68,78,63,73,83,0
751,1,6,1,0,31992,0,2,3,0,0,58,71,70,63,77,75,1
751,1,6,1,0,31992,0,2,3,0,0,54,69,47,60,74,52,3
752,1,6,0,1,56948,1,1,2,3,1,69,94,74,61,86,66,0
752,1,6,0,1,56948,1,1,2,3,1,80,41,60,72,33,52,4
752,1,6,0,1,56948,1,1,2,3,1,58,60,80,50,52,72,3
752,1,6,0,1,56948,1,1,2,3,1,86,73,95,78,65,87,2
752,1,6,0,1,56948,1,1,2,3,1,82,85,73,74,77,65,1
752,1,6,0,1,56948,1,1,2,3,1,74,65,64,66,57,56,5
753,1,6,0,1,58774,0,1,2,1,0,66,72,79,65,71,78,2
753,1,6,0,1,58774,0,1,2,1,0,65,55,69,64,54,68,5
753,1,6,0,1,58774,0,1,2,1,0,63,54,74,62,53,73,3
753,1,6,0,1,58774,0,1,2,1,0,78,56,84,77,55,83,1
753,1,6,0,1,58774,0,1,2,1,0,84,64,65,83,63,64,0
753,1,6,0,1,58774,0,1,2,1,0,57,58,57,56,57,56,4
754,1,6,1,1,44534,1,1,4,3,1,73,55,54,71,53,51,5
754,1,6,1,1,44534,1,1,4,3,1,90,59,72,87,56,69,1
754,1,6,1,1,44534,1,1,4,3,1,61,77,60,59,74,57,2
754,1,6,1,1,44534,1,1,4,3,1,72,68,89,69,65,86,4
754,1,6,1,1,44534,1,1,4,3,1,59,86,62,57,83,60,3
754,1,6,1,1,44534,1,1,4,3,1,70,82,64,67,80,61,0
755,1,6,0,1,21640,0,0,2,2,3,48,72,75,47,71,74,4
755,1,6,0,1,21640,0,0,2,2,3,73,81,65,72,80,64,5
755,1,6,0,1,21640,0,0,2,2,3,58,76,86,57,75,85,3
755,1,6,0,1,21640,0,0,2,2,3,81,84,74,80,83,73,2
755,1,6,0,1,21640,0,0,2,2,3,78,84,71,77,83,70,1
755,1,6,0,1,21640,0,0,2,3,0,79,65,90,78,64,89,0
756,1,6,1,0,47282,0,2,2,0,1,35,46,64,40,51,69,5
756,1,6,1,0,47282,0,2,2,0,1,69,70,77,74,75,82,3
756,1,6,1,0,47282,0,2,2,0,1,50,60,74,55,65,79,0
756,1,6,1,0,47282,0,2,2,0,1,53,66,75,58,71,80,4
756,1,6,1,0,47282,0,2,2,0,1,71,57,54,76,62,59,1
756,1,6,1,0,47282,0,2,2,0,1,79,53,63,84,58,68,2
757,1,6,1,1,34383,0,2,1,1,2,52,65,58,58,71,64,3
757,1,6,1,1,34383,0,2,1,1,2,67,86,54,73,92,60,1
757,1,6,1,1,34383,0,2,1,1,2,68,65,70,74,71,76,2
757,1,6,1,1,34383,0,2,1,1,2,69,52,75,75,58,81,5
757,1,6,1,1,34383,0,2,1,1,2,66,67,55,72,73,61,4
757,1,6,1,1,34383,0,2,1,1,2,54,39,71,60,45,77,0
758,1,6,0,1,45267,0,3,0,2,2,57,56,84,58,57,85,1
758,1,6,0,1,45267,0,3,0,2,2,71,65,65,72,66,66,0
758,1,6,0,1,45267,0,3,0,2,2,83,71,61,84,72,62,2
758,1,6,0,1,45267,0,3,0,2,2,70,76,80,71,77,81,4
758,1,6,0,1,45267,0,3,0,2,2,71,49,73,72,50,74,3
758,1,6,0,1,45267,0,3,0,2,2,74,53,53,75,54,54,5
759,1,6,0,1,111278,1,0,4,1,1,71,88,57,64,81,50,2
759,1,6,0,1,111278,1,0,4,1,1,67,91,90,60,83,82,1
759,1,6,0,1,111278,1,0,4,1,1,79,79,75,72,72,67,0
759,1,6,0,1,111278,1,0,4,1,1,71,65,54,64,58,46,5
759,1,6,0,1,111278,1,0,4,1,1,67,69,69,59,62,61,3
759,1,6,0,1,111278,1,0,4,1,1,46,72,55,38,65,48,4
760,1,6,0,0,72340,1,2,2,1,1,68,83,50,61,76,43,4
760,1,6,0,0,72340,1,2,2,1,1,52,69,81,45,62,74,5
760,1,6,0,0,72340,1,2,2,1,1,49,71,51,42,64,44,3
760,1,6,0,0,72340,1,2,2,1,1,77,86,100,70,79,93,2
760,1,6,0,0,72340,1,2,2,1,1,60,87,79,53,80,72,0
760,1,6,0,0,72340,1,2,2,1,1,77,91,74,70,84,67,1
761,1,6,0,1,48948,0,1,0,2,2,76,84,93,77,85,94,0
761,1,6,0,1,48948,0,1,0,2,2,62,46,44,63,47,45,3
761,1,6,0,1,48948,0,1,0,2,2,55,83,69,56,84,70,2
761,1,6,0,1,48948,0,1,0,2,2,36,60,82,37,61,83,4
761,1,6,0,1,48948,0,1,0,2,2,73,77,67,74,78,68,5
761,1,6,0,1,48948,0,1,0,2,2,60,62,66,61,63,67,1
762,1,6,1,1,61173,1,0,1,1,4,78,81,69,75,78,66,1
762,1,6,1,1,61173,1,0,1,1,4,71,30,53,68,27,50,4
762,1,6,1,1,61173,1,0,1,1,4,65,84,82,62,81,79,2
762,1,6,1,1,61173,1,0,1,1,4,52,65,54,49,62,51,3
762,1,6,1,1,61173,1,0,1,1,4,79,68,48,76,65,45,0
762,1,6,1,1,61173,1,0,1,1,4,63,75,59,60,72,56,5
763,1,6,0,0,30355,0,2,3,1,1,81,61,57,81,62,57,1
763,1,6,0,0,30355,0,2,3,1,1,30,75,57,30,75,58,2
763,1,6,0,0,30355,0,2,3,1,1,37,74,69,38,74,70,5
763,1,6,0,0,30355,0,2,3,1,1,49,70,88,50,70,88,0
763,1,6,0,0,30355,0,2,3,1,1,68,75,53,68,76,53,3
763,1,6,0,0,30355,0,2,3,1,1,57,71,83,57,71,83,4
764,1,6,1,1,36166,0,2,2,1,1,71,74,61,75,78,65,0
764,1,6,1,1,36166,0,2,2,1,1,68,73,45,72,77,49,5
764,1,6,1,1,36166,0,2,2,1,1,58,47,68,62,51,72,4
764,1,6,1,1,36166,0,2,2,1,1,63,74,68,67,78,72,1
764,1,6,1,1,36166,0,2,2,1,1,73,73,65,77,77,69,2
764,1,6,1,1,36166,0,2,2,1,1,55,48,50,59,52,54,3
765,1,6,1,0,38228,0,3,1,1,1,68,60,63,73,65,68,5
765,1,6,1,0,38228,0,3,1,1,1,70,73,71,75,78,76,2
765,1,6,1,0,38228,0,3,1,1,1,75,50,88,80,55,93,1
765,1,6,1,0,38228,0,3,1,1,1,76,60,72,81,65,77,0
765,1,6,1,0,38228,0,3,1,1,1,37,55,45,42,60,50,4
765,1,6,1,0,38228,0,3,1,1,1,61,60,59,66,65,64,3
766,1,6,0,1,53670,0,3,3,1,2,44,74,54,46,75,55,4
766,1,6,0,1,53670,0,3,3,1,2,72,60,59,73,61,61,1
766,1,6,0,1,53670,0,3,3,1,2,47,53,56,48,55,58,3
766,1,6,0,1,53670,0,3,3,1,2,59,55,81,61,57,83,0
766,1,6,0,1,53670,0,3,3,1,2,64,60,80,66,62,81,5
766,1,6,0,1,53670,0,3,3,1,2,73,70,74,74,71,76,2
767,1,6,0,1,72613,1,1,1,2,1,91,83,70,83,75,62,2
767,1,6,0,1,72613,1,1,1,2,1,81,90,83,73,82,75,0
767,1,6,0,1,72613,1,1,1,2,1,75,41,69,67,33,61,5
767,1,6,0,1,72613,1,1,1,2,1,76,41,79,68,33,71,4
767,1,6,0,1,72613,1,1,1,2,1,89,65,92,81,57,84,1
767,1,6,0,1,72613,1,1,1,2,1,74,52,64,66,44,56,3
768,1,6,1,1,66807,1,2,2,1,2,30,75,67,29,74,66,4
768,1,6,1,1,66807,1,2,2,1,2,70,78,79,69,77,78,3
768,1,6,1,1,66807,1,2,2,1,2,70,73,58,69,72,57,5
768,1,6,1,1,66807,1,2,2,1,2,81,84,78,80,83,77,2
768,1,6,1,1,66807,1,2,2,1,2,57,86,78,56,85,77,0
768,1,6,1,1,66807,1,2,2,1,2,78,73,75,77,72,74,1
769,1,6,0,0,51349,1,3,3,1,1,20,72,81,13,65,74,3
769,1,6,0,0,51349,1,3,3,1,1,82,68,80,75,62,74,1
769,1,6,0,0,51349,1,3,3,1,1,87,84,51,80,78,45,2
769,1,6,0,0,51349,1,3,3,1,1,64,73,71,58,66,64,5
769,1,6,0,0,51349,1,3,3,1,1,58,73,57,52,67,51,4
769,1,6,0,0,51349,1,3,3,1,1,76,80,69,69,74,63,0
770,1,6,0,0,61091,1,2,3,1,1,56,89,85,49,83,79,1
770,1,6,0,0,61091,1,2,3,1,1,75,74,72,69,68,66,5
770,1,6,0,0,61091,1,2,3,1,1,92,92,67,85,86,61,0
770,1,6,0,0,61091,1,2,3,1,1,70,83,71,64,76,64,2
770,1,6,0,0,61091,1,2,3,1,1,61,78,77,54,72,71,3
770,1,6,0,0,61091,1,2,3,1,1,72,79,76,65,73,70,4
771,1,6,0,1,70337,1,0,3,1,1,57,78,79,50,71,72,4
771,1,6,0,1,70337,1,0,3,1,1,53,82,68,46,74,60,0
771,1,6,0,1,70337,1,0,3,1,1,77,58,80,70,51,73,2
771,1,6,0,1,70337,1,0,3,1,1,72,76,63,64,68,55,3
771,1,6,0,1,70337,1,0,3,1,1,52,62,71,44,54,63,5
771,1,6,0,1,70337,1,0,3,1,1,57,55,64,49,47,56,1
772,1,6,1,0,63362,1,1,1,1,1,80,56,57,78,54,55,2
772,1,6,1,0,63362,1,1,1,1,1,64,57,63,62,55,61,0
772,1,6,1,0,63362,1,1,1,1,1,75,53,63,73,51,61,4
772,1,6,1,0,63362,1,1,1,1,1,86,87,71,84,85,69,1
772,1,6,1,0,63362,1,1,1,1,1,78,46,61,76,44,59,3
772,1,6,1,0,63362,1,1,1,1,1,59,74,60,57,72,58,5
773,1,6,1,0,43141,0,0,0,1,1,76,57,62,81,62,67,2
773,1,6,1,0,43141,0,0,0,1,1,47,54,78,52,59,83,3
773,1,6,1,0,43141,0,0,0,1,1,67,47,69,72,52,74,5
773,1,6,1,0,43141,0,0,0,1,1,83,74,76,88,79,81,1
773,1,6,1,0,43141,0,0,0,1,1,86,73,66,91,78,71,0
773,1,6,1,0,43141,0,0,0,1,1,39,42,48,44,47,53,4
774,1,6,1,1,65061,1,1,3,2,1,69,77,47,67,75,45,4
774,1,6,1,1,65061,1,1,3,2,1,62,66,41,59,64,38,1
774,1,6,1,1,65061,1,1,3,2,1,66,86,57,64,83,55,3
774,1,6,1,1,65061,1,1,3,2,1,55,76,61,53,74,59,2
774,1,6,1,1,65061,1,1,3,2,1,63,77,80,60,74,78,5
774,1,6,1,1,65061,1,1,3,2,1,80,70,83,77,67,81,0
775,1,6,1,1,55615,0,1,2,1,1,80,68,42,84,72,46,0
775,1,6,1,1,55615,0,1,2,1,1,74,79,41,78,83,45,1
775,1,6,1,1,55615,0,1,2,1,1,37,55,78,41,59,82,4
775,1,6,1,1,55615,0,1,2,1,1,72,70,58,76,74,62,5
775,1,6,1,1,55615,0,1,2,1,1,67,58,60,71,62,64,3
775,1,6,1,1,55615,0,1,2,1,1,70,55,74,74,59,78,2
776,1,6,1,0,64201,1,2,1,1,1,84,91,63,82,89,61,2
776,1,6,1,0,64201,1,2,1,1,1,59,59,72,57,57,70,5
776,1,6,1,0,64201,1,2,1,1,1,76,76,62,74,74,60,3
776,1,6,1,0,64201,1,2,1,1,1,80,57,69,78,55,67,1
776,1,6,1,0,64201,1,2,1,1,1,68,62,90,66,60,88,0
776,1,6,1,0,64201,1,2,1,1,1,76,74,71,74,72,69,4
777,1,6,0,0,56586,1,1,2,1,2,61,66,54,56,61,49,4
777,1,6,0,0,56586,1,1,2,1,2,76,71,58,71,66,53,5
777,1,6,0,0,56586,1,1,2,1,2,88,86,76,83,81,71,1
777,1,6,0,0,56586,1,1,2,1,2,77,80,79,72,75,74,3
777,1,6,0,0,56586,1,1,2,1,2,82,85,80,77,80,75,2
777,1,6,0,0,56586,1,1,2,1,2,73,72,74,68,67,69,0
778,1,6,0,1,64626,1,1,2,1,1,61,80,70,53,72,62,2
778,1,6,0,1,64626,1,1,2,1,1,84,87,66,76,79,58,1
778,1,6,0,1,64626,1,1,2,1,1,60,61,86,52,53,78,0
778,1,6,0,1,64626,1,1,2,1,1,63,51,81,55,43,73,3
778,1,6,0,1,64626,1,1,2,1,1,77,81,66,69,73,58,5
778,1,6,0,1,64626,1,1,2,1,1,59,62,68,51,54,60,4
779,1,6,1,0,43218,0,3,2,2,2,44,79,82,51,86,89,1
779,1,6,1,0,43218,0,3,2,2,2,47,78,51,54,85,58,4
779,1,6,1,0,43218,0,3,2,2,2,81,55,70,88,62,77,0
779,1,6,1,0,43218,0,3,2,2,2,63,71,49,70,78,56,2
779,1,6,1,0,43218,0,3,2,2,2,57,61,84,64,68,91,3
779,1,6,1,0,43218,0,3,2,2,2,74,71,73,81,78,80,5
780,1,6,0,0,35434,1,2,2,1,1,73,80,44,66,73,37,3
780,1,6,0,0,35434,1,2,2,1,1,86,54,93,79,47,86,2
780,1,6,0,0,35434,1,2,2,1,1,76,68,76,69,61,69,4
780,1,6,0,0,35434,1,2,2,1,1,75,74,76,68,67,69,5
780,1,6,0,0,35434,1,2,2,1,1,35,53,97,28,46,90,1
780,1,6,0,0,35434,1,2,2,1,1,65,69,77,58,62,70,0
781,1,6,1,0,57185,0,1,2,1,1,79,61,81,84,66,86,0
781,1,6,1,0,57185,0,1,2,1,1,78,79,70,83,84,75,2
781,1,6,1,0,57185,0,1,2,1,1,37,53,59,42,58,64,4
781,1,6,1,0,57185,0,1,2,1,1,63,72,46,68,77,51,3
781,1,6,1,0,57185,0,1,2,1,1,78,75,64,83,80,69,1
781,1,6,1,0,57185,0,1,2,1,1,52,75,75,57,80,80,5
782,1,6,0,0,29984,1,0,2,1,1,58,60,73,51,53,66,4
782,1,6,0,0,29984,1,0,2,1,1,81,56,82,74,49,75,0
782,1,6,0,0,29984,1,0,2,1,1,72,76,64,65,69,57,5
782,1,6,0,0,29984,1,0,2,1,1,85,86,60,78,79,53,1
782,1,6,0,0,29984,1,0,2,1,1,88,81,88,81,74,81,2
782,1,6,0,0,29984,1,0,2,1,1,68,50,76,61,43,69,3
783,1,6,0,1,51200,0,0,0,1,1,76,60,68,75,59,67,0
783,1,6,0,1,51200,0,0,0,1,1,49,81,45,48,80,44,2
783,1,6,0,1,51200,0,0,0,1,1,55,34,62,54,33,61,3
783,1,6,0,1,51200,0,0,0,1,1,74,53,71,73,52,70,1
783,1,6,0,1,51200,0,0,0,1,1,47,60,65,46,59,64,5
783,1,6,0,1,51200,0,0,0,1,1,50,76,78,49,75,77,4
784,1,6,0,1,43755,1,2,2,1,2,53,59,83,47,53,77,0
784,1,6,0,1,43755,1,2,2,1,2,79,50,77,73,44,71,5
784,1,6,0,1,43755,1,2,2,1,2,71,80,66,65,74,60,3
784,1,6,0,1,43755,1,2,2,1,2,69,79,65,63,73,59,4
784,1,6,0,1,43755,1,2,2,1,2,84,88,69,78,82,63,1
784,1,6,0,1,43755,1,2,2,1,2,65,65,76,59,59,70,2
785,1,6,0,1,55960,1,0,2,2,2,90,59,66,84,53,60,2
